35017
彼らは錠を下ろすのを忘れた。|Ils ont oublié de fermer la porte à clé.
明日の2時半にまたここに来てもらってもいい？|Pourrais-tu revenir ici, demain à 14h30 ?
彼は少し疲れているようだ。|Il semble un peu fatigué.
１０日に１０件の事故があった。|Il y a eu dix accidents en dix jours.
穏やかな海にヨットが二三浮かんでいる。|Il y a quelques yachts sur la mer calme.
僕が何も言えないうちに彼は電話を切った。|Il raccrocha avant que j'ai pu dire quelque chose.
彼女は私の顔を見て泣き始めた。|À la vue de mon visage, elle commença à pleurer.
おまえはスタークラフトやるのがうまいね。|Tu es très bon à Starcraft.
祖父は年を取ってきたので引退した。|Grand-père a pris sa retraite parce qu'il se fait vieux.
我々にはあと三日しかない。|Il ne nous reste que trois jours.
私のいとこは、弁護士ですが、現在フランスにいます。|Mon cousin, qui est avocat, est en France actuellement.
人間はみな平等である。|Tous les hommes sont nés égaux.
瞼が大きく開く。|Une paupière s'ouvrit en grand.
牛蒡の天ぷらを食べました。|J'ai mangé un tempura de grande bardane.
あなたはアメリカに行ったことがありますか。|Êtes-vous déjà allé en Amérique ?
死後彼の絵はその美術館に展示された。|Après sa mort, ses peintures ont été exposées au musée.
私は卵を少しとミルクを少し買いました。|J'ai acheté quelques œufs et un peu de lait.
私たちはみな、トーマス・エジソンを偉大な発明家だと思っている。|Nous considérons tous Thomas Edison comme un grand inventeur.
ドイツはかつてイタリアの同盟国であった。|L'Allemagne était autrefois un allié de l'Italie.
君は日本の学生ですか。|Êtes-vous un étudiant japonais ?
外交術とは、この上ない美しいやり方で、最も汚らしいことを行ったり、言ったりすることである。|La diplomatie consiste à faire et à dire les pires choses, de la plus belle façon.
私には留学している友達が一人います。|Un ami à moi étudie à l'étranger.
もうすこしお金を持っていたら、それを買っただろう。|Si j'avais eu un peu plus d'argent, je l'aurais acheté.
暗闇で赤いライトが光っていた。|Une lumière rouge luisait dans l'obscurité.
バラは花の女王と呼ばれている。|La rose est appelée la reine des fleurs.
濃霧のため人っ子一人見えなかった。|Avec ce brouillard, il n’y avait pas un chat.
田舎に住んでいます。|J'habite à la campagne.
医者のおかげで彼女は病気が治った。|Avec l'aide des médecins, elle a surmonté sa maladie.
トムはその仕事に応募した。|Tom a postulé pour ce job.
もう少し眠りたい。|Je veux dormir encore un peu.
子供をあんなに残酷に扱うなんて恥ずかしいことだ。|Il est honteux de traiter un enfant si cruellement.
神が存在するとは思いません。|Je ne crois pas que Dieu existe.
あのかわいい少女は私の妹です。|Cette jolie fille est ma sœur.
忘れずに手紙を投稿しなさい。|N'oubliez pas de poster la lettre.
手術が必要ですか。|Ai-je besoin d'une opération ?
彼の家は学校のすぐ近くにある。|Sa maison est à un jet de pierre de son école.
この段落は意味が曖昧だ。|Ce paragraphe est vague.
１台買わなければならない。|Je dois en acheter un.
どれくらいお腹すいてる？|À quel point tu as faim ?
いい友達がいてよかったね。|Je suis contente que tu aies de bons amis.
ニジェールでは50万人もの子供たちが未だ栄養失調に直面している。|Un demi-million d'enfants font encore face à la malnutrition au Niger.
離陸の時って耳がツンとする。|Lors d'un décollage les oreilles se bouchent.
これからは安心して眠れます。|Après ceci, je peux dormir en paix.
何見てるの？|Qu'est-ce que tu regardes ?
父は私にはとてもきびしい。|Mon père est très sévère avec moi.
とうとうその赤ん坊は眠りについた。|Le bébé s'est enfin endormi.
自分の給料で生活したほうがいいよ。|Tu ferais mieux de vivre sur ton seul salaire.
私はもっと勉強しなければならないだろう。|Je devrai étudier plus intensivement.
その料理人は毎日違う料理を拵える。|Le cuisinier prépare des plats différents tous les jours.
急ぎなさい。|Dépêche-toi.
彼は昨夜その文書を調べながら夜更かしした。|Il a passé toute la nuit d'hier à vérifier ce document.
健全な精神は健全な肉体に宿る。|Un esprit sain dans un corps sain.
私はニューヨークで道に迷った。|Je me suis perdu à New York.
彼女は自殺をしようとした。|Elle a essayé de se suicider.
誰がこの問題をしらないんだ？|Qui est-ce qui ne connaît pas ce problème ? !
きれいな鳥が木の上を飛んでいる。|De beaux oiseaux volent au-dessus des arbres.
誰か携帯の充電器持ってない？|Quelqu’un aurait pas un chargeur de portable ?
君次第だよ。|Ça dépend de toi.
足をけがしていたので彼はレースに勝てなかった。|Sa mauvaise jambe l'a empêché de gagner la course.
タバコを吸ってもよろしいですか。|Est-ce que ça vous dérange si je fume ?
矢が厚い板を貫通した。|La flèche a transpercé la planche épaisse.
「ありがとう。もう一つケーキをいただきます。」と内気な青年は言った。|"Merci, je reprendrais bien du gâteau", dit le jeune homme timide.
彼は生徒たちに静かにするように言った。|Il a dit aux étudiants d'être silencieux.
あなたは彼の兄さんを知っていますか。|Connais-tu son frère aîné ?
彼女はフランス語で話すのでなにを言っているのかわからない。|Comme elle parle en français, je ne comprends rien de ce qu'elle dit.
彼は音楽狂だ。|C'est un fondu de musique.
彼は自分の仕事をやり遂げなければならない。|Il a fini son travail.
遺伝子の突然変異がなければ、進化は起こりえない。|Sans les mutations génétiques, il n’y aurait pas d’évolution.
目一杯楽しんでね！|Amuse-toi autant que tu peux !
トムは車をピカピカの新車で買った。|Tom a acheté une voiture flambant neuve.
脚がまだ痛む。|Mes jambes me font toujours mal.
誤りを直せ。|Corrigez des erreurs.
目には目を、歯には歯を。|Œil pour œil, dent pour dent.
しばらくして彼は辞書を抱えて戻ってきた。|Peu de temps après il revint avec un dictionnaire sous le bras.
シンガポールでは英語を話す。|On parle anglais à Singapour.
アンは小さな女の子です。|Anne est une petite fille.
彼は彼の父親より背が高い。|Il est plus grand que son père.
あんなに早く起きなければよかった。|Je n'aurais pas dû me lever si tôt.
トムさんとメアリさんは農場に住んで、十六人の子供を持っている。|Tom et Marie vivent sur une ferme et ont seize enfants.
他人のためでなく、自分のためにしなさい。|Fais-le pour toi-même, pas pour quelqu'un d'autre.
テーブルにクッキーを置いていたら、子供たちがあっという間に食べつくしてしまった。|J'ai mis quelques biscuits sur la table et les enfants les ont immédiatement mangés.
白い服を着ている婦人は有名な女優です。|La dame habillée en blanc est une actrice célèbre.
交通事故にあった。|J'ai été impliqué dans un accident de la circulation.
景色のいいところで車をとめて、休憩しよう。|Faisons une pause dans un endroit avec une belle vue.
彼女は毎週必ず母親に手紙を書く。|Invariablement, elle écrit à sa mère chaque semaine.
私は今朝駅に着いた。|Je suis arrivé à la gare ce matin.
彼女は親切そのものです。|Elle est la gentillesse même.
言うこととすることとは別問題だ。|Dire et faire sont deux choses différentes.
すいか買った？|As-tu acheté une pastèque ?
チョークを三本ください。|Donnez-moi trois morceaux de craies.
ナンシーは膝の上に両肘をついた。|Nancy posa ses coudes sur les genoux.
マイクは自分の犬をスパイクと名づけた。|Mike a appelé son chien Spike.
彼は、ディズニーが好きです。|Il aime Disney.
彼は優秀高校の生徒である。|Il est étudiant à l'université de Yushu.
あなたに手紙が来ています。|Voici une lettre pour vous.
アメリカ人は肉を多く食べる。|Les Étatsuniens mangent beaucoup de viande.
僕も全く同じこと考えてた。|J’étais en train de penser exactement à la même chose.
白ワインをグラスでお願いします。|Un verre de vin blanc, s'il vous plaît.
彼は彼女を自分の秘書にした。|Il a fait d'elle sa secrétaire.
彼はほとんど歯が無かった。|Il n'avait presque pas de dents.
ファーブルは昆虫についての本を書いた。|Fabre a écrit des livres sur les insectes.
病気のために彼はその会合に出席できなかった。|À cause de sa maladie il n'a pas pu assister à la réunion.
とても面白いです。|C’est fascinant.
